Category,Value
pico farads,2.9 capacitance pfarad
pico farads,3.6 capacitance pfarad
pico farads,4.3 capacitance pfarad
pico farads,5.0 capacitance pfarad
pico farads,5.7 capacitance pfarad
pico farads,6.4 capacitance pfarad
pico farads,7.1 capacitance pfarad
pico farads,7.8 capacitance pfarad
pico farads,8.5 capacitance pfarad
pico farads,9.2 capacitance pfarad
pico farads,9.9 capacitance pfarad
pico farads,0.1 capacitancepfarad
pico farads,0.010 capacitance pfarad
pico farads,0.010capacitance
pico farads,.010 capacitance pfarad
pico farads,.010 capacitancepfarad
pico farads,1.1 capacitancepfarad
pico farads,0.110 capacitance pfarad
pico farads,0.110capacitance
pico farads,.110 capacitance pfarad
pico farads,.110 capacitancepfarad
pico farads,2.1 capacitancepfarad
pico farads,0.210 capacitance pfarad
pico farads,0.210capacitance
pico farads,.210 capacitance pfarad
pico farads,.210 capacitancepfarad
pico farads,3.1 capacitancepfarad
pico farads,0.310 capacitance pfarad
pico farads,0.310capacitance
pico farads,.310 capacitance pfarad
pico farads,.310 capacitancepfarad
pico farads,4.1 capacitancepfarad
pico farads,0.410 capacitance pfarad
pico farads,0.410capacitance
pico farads,.410 capacitance pfarad
pico farads,.410 capacitancepfarad
pico farads,5.1 capacitancepfarad
pico farads,0.510 capacitance pfarad
pico farads,0.510capacitance
pico farads,.510 capacitance pfarad
pico farads,.510 capacitancepfarad
pico farads,6.1 capacitancepfarad
pico farads,0.610 capacitance pfarad
pico farads,0.610capacitance
pico farads,.610 capacitance pfarad
pico farads,.610 capacitancepfarad
pico farads,7.1 capacitancepfarad
pico farads,0.710 capacitance pfarad
pico farads,0.710capacitance
pico farads,.710 capacitance pfarad
pico farads,.710 capacitancepfarad
pico farads,8.1 capacitancepfarad
pico farads,0.810 capacitance pfarad
pico farads,0.810capacitance
pico farads,.810 capacitance pfarad
pico farads,.810 capacitancepfarad
pico farads,9.1 capacitancepfarad
pico farads,0.910 capacitance pfarad
pico farads,0.910capacitance
pico farads,.910 capacitance pfarad
pico farads,.910 capacitancepfarad
pico farads,1 capacitance
pico farads,1capacitance
pico farads,1 to 6 capacitance
pico farads,2 capacitance
pico farads,2capacitance
pico farads,2 to 7 capacitance
pico farads,3 capacitance
pico farads,3capacitance
pico farads,3 to 8 capacitance
pico farads,4 capacitance
pico farads,4capacitance
pico farads,4 to 9 capacitance
pico farads,5 capacitance
pico farads,5capacitance
pico farads,5 to 10 capacitance
pico farads,6 capacitance
pico farads,6capacitance
pico farads,6 to 11 capacitance
pico farads,7 capacitance
pico farads,7capacitance
pico farads,7 to 12 capacitance
pico farads,8 capacitance
pico farads,8capacitance
pico farads,8 to 13 capacitance
pico farads,0 p Farad
pico farads,0p Farad
pico farads,0 to 20 p Farad
pico farads,20 p Farad
pico farads,20p Farad
pico farads,20 to 40 p Farad
pico farads,40 p Farad
pico farads,40p Farad
pico farads,40 to 60 p Farad
pico farads,60 p Farad
pico farads,60p Farad
pico farads,60 to 80 p Farad
pico farads,80 p Farad
pico farads,80p Farad
pico farads,80 to 100 p Farad
pico farads,100 p Farad
pico farads,100p Farad
pico farads,100 to 120 p Farad
pico farads,100 capacitance p Farad
pico farads,100 capacitancep Farad
pico farads,100 150 to capacitance p Farad
pico farads,121 capacitance p Farad
pico farads,121 capacitancep Farad
pico farads,121 171 to capacitance p Farad
pico farads,142 capacitance p Farad
pico farads,142 capacitancep Farad
pico farads,142 192 to capacitance p Farad
pico farads,163 capacitance p Farad
pico farads,163 capacitancep Farad
pico farads,163 213 to capacitance p Farad
pico farads,184 capacitance p Farad
pico farads,184 capacitancep Farad
pico farads,184 234 to capacitance p Farad
pico farads,205 capacitance p Farad
pico farads,205 capacitancep Farad
pico farads,205 255 to capacitance p Farad
pico farads,226 capacitance p Farad
pico farads,226 capacitancep Farad
pico farads,226 276 to capacitance p Farad
pico farads,247 capacitance p Farad
pico farads,247 capacitancep Farad
pico farads,247 297 to capacitance p Farad
pico farads,268 capacitance p Farad
pico farads,268 capacitancep Farad
pico farads,268 318 to capacitance p Farad
pico farads,289 capacitance p Farad
pico farads,289 capacitancep Farad
pico farads,289 339 to capacitance p Farad
pico farads,0.1 capacitance p Farad
pico farads,0.8 capacitance p Farad
pico farads,1.5 capacitance p Farad
pico farads,2.2 capacitance p Farad
pico farads,2.9 capacitance p Farad
pico farads,3.6 capacitance p Farad
pico farads,4.3 capacitance p Farad
pico farads,5.0 capacitance p Farad
pico farads,5.7 capacitance p Farad
pico farads,6.4 capacitance p Farad
pico farads,7.1 capacitance p Farad
pico farads,7.8 capacitance p Farad
pico farads,8.5 capacitance p Farad
pico farads,9.2 capacitance p Farad
pico farads,9.9 capacitance p Farad
pico farads,0.1 capacitancep Farad
pico farads,0.010 capacitance p Farad
pico farads,0.010capacitance
pico farads,.010 capacitance p Farad
pico farads,.010 capacitancep Farad
pico farads,1.1 capacitancep Farad
pico farads,0.110 capacitance p Farad
pico farads,0.110capacitance
pico farads,.110 capacitance p Farad
pico farads,.110 capacitancep Farad
pico farads,2.1 capacitancep Farad
pico farads,0.210 capacitance p Farad
pico farads,0.210capacitance
pico farads,.210 capacitance p Farad
pico farads,.210 capacitancep Farad
pico farads,3.1 capacitancep Farad
pico farads,0.310 capacitance p Farad
pico farads,0.310capacitance
pico farads,.310 capacitance p Farad
pico farads,.310 capacitancep Farad
pico farads,4.1 capacitancep Farad
pico farads,0.410 capacitance p Farad
pico farads,0.410capacitance
pico farads,.410 capacitance p Farad
pico farads,.410 capacitancep Farad
pico farads,5.1 capacitancep Farad
pico farads,0.510 capacitance p Farad
pico farads,0.510capacitance
pico farads,.510 capacitance p Farad
pico farads,.510 capacitancep Farad
pico farads,6.1 capacitancep Farad
pico farads,0.610 capacitance p Farad
pico farads,0.610capacitance
pico farads,.610 capacitance p Farad
pico farads,.610 capacitancep Farad
pico farads,7.1 capacitancep Farad
pico farads,0.710 capacitance p Farad
pico farads,0.710capacitance
pico farads,.710 capacitance p Farad
pico farads,.710 capacitancep Farad
pico farads,8.1 capacitancep Farad
pico farads,0.810 capacitance p Farad
pico farads,0.810capacitance
pico farads,.810 capacitance p Farad
pico farads,.810 capacitancep Farad
pico farads,9.1 capacitancep Farad
pico farads,0.910 capacitance p Farad
pico farads,0.910capacitance
pico farads,.910 capacitance p Farad
pico farads,.910 capacitancep Farad
pico farads,1 capacitance
pico farads,1capacitance
pico farads,1 to 6 capacitance
pico farads,2 capacitance
pico farads,2capacitance
pico farads,2 to 7 capacitance
pico farads,3 capacitance
pico farads,3capacitance
pico farads,3 to 8 capacitance
pico farads,4 capacitance
pico farads,4capacitance
pico farads,4 to 9 capacitance
pico farads,5 capacitance
pico farads,5capacitance
pico farads,5 to 10 capacitance
pico farads,6 capacitance
pico farads,6capacitance
pico farads,6 to 11 capacitance
pico farads,7 capacitance
pico farads,7capacitance
pico farads,7 to 12 capacitance
pico farads,8 capacitance
pico farads,8capacitance
pico farads,8 to 13 capacitance
pico farads,0 pFarad
pico farads,0pFarad
pico farads,0 to 20 pFarad
pico farads,20 pFarad
pico farads,20pFarad
pico farads,20 to 40 pFarad
pico farads,40 pFarad
pico farads,40pFarad
pico farads,40 to 60 pFarad
pico farads,60 pFarad
pico farads,60pFarad
pico farads,60 to 80 pFarad
pico farads,80 pFarad
pico farads,80pFarad
pico farads,80 to 100 pFarad
pico farads,100 pFarad
pico farads,100pFarad
pico farads,100 to 120 pFarad
pico farads,100 capacitance pFarad
pico farads,100 capacitancepFarad
pico farads,100 150 to capacitance pFarad
pico farads,121 capacitance pFarad
pico farads,121 capacitancepFarad
pico farads,121 171 to capacitance pFarad
pico farads,142 capacitance pFarad
pico farads,142 capacitancepFarad
pico farads,142 192 to capacitance pFarad
pico farads,163 capacitance pFarad
pico farads,163 capacitancepFarad
pico farads,163 213 to capacitance pFarad
pico farads,184 capacitance pFarad
pico farads,184 capacitancepFarad
pico farads,184 234 to capacitance pFarad
pico farads,205 capacitance pFarad
pico farads,205 capacitancepFarad
pico farads,205 255 to capacitance pFarad
pico farads,226 capacitance pFarad
pico farads,226 capacitancepFarad
pico farads,226 276 to capacitance pFarad
pico farads,247 capacitance pFarad
pico farads,247 capacitancepFarad
pico farads,247 297 to capacitance pFarad
pico farads,268 capacitance pFarad
pico farads,268 capacitancepFarad
pico farads,268 318 to capacitance pFarad
pico farads,289 capacitance pFarad
pico farads,289 capacitancepFarad
pico farads,289 339 to capacitance pFarad
pico farads,0.1 capacitance pFarad
pico farads,0.8 capacitance pFarad
pico farads,1.5 capacitance pFarad
pico farads,2.2 capacitance pFarad
pico farads,2.9 capacitance pFarad
pico farads,3.6 capacitance pFarad
pico farads,4.3 capacitance pFarad
pico farads,5.0 capacitance pFarad
pico farads,5.7 capacitance pFarad
pico farads,6.4 capacitance pFarad
pico farads,7.1 capacitance pFarad
pico farads,7.8 capacitance pFarad
pico farads,8.5 capacitance pFarad
pico farads,9.2 capacitance pFarad
pico farads,9.9 capacitance pFarad
pico farads,0.1 capacitancepFarad
pico farads,0.010 capacitance pFarad
pico farads,0.010capacitance
pico farads,.010 capacitance pFarad
pico farads,.010 capacitancepFarad
pico farads,1.1 capacitancepFarad
pico farads,0.110 capacitance pFarad
pico farads,0.110capacitance
pico farads,.110 capacitance pFarad
pico farads,.110 capacitancepFarad
pico farads,2.1 capacitancepFarad
pico farads,0.210 capacitance pFarad
pico farads,0.210capacitance
pico farads,.210 capacitance pFarad
pico farads,.210 capacitancepFarad
pico farads,3.1 capacitancepFarad
pico farads,0.310 capacitance pFarad
pico farads,0.310capacitance
pico farads,.310 capacitance pFarad
pico farads,.310 capacitancepFarad
pico farads,4.1 capacitancepFarad
pico farads,0.410 capacitance pFarad
pico farads,0.410capacitance
pico farads,.410 capacitance pFarad
pico farads,.410 capacitancepFarad
pico farads,5.1 capacitancepFarad
pico farads,0.510 capacitance pFarad
pico farads,0.510capacitance
pico farads,.510 capacitance pFarad
pico farads,.510 capacitancepFarad
pico farads,6.1 capacitancepFarad
pico farads,0.610 capacitance pFarad
pico farads,0.610capacitance
pico farads,.610 capacitance pFarad
pico farads,.610 capacitancepFarad
pico farads,7.1 capacitancepFarad
pico farads,0.710 capacitance pFarad
pico farads,0.710capacitance
pico farads,.710 capacitance pFarad
pico farads,.710 capacitancepFarad
pico farads,8.1 capacitancepFarad
pico farads,0.810 capacitance pFarad
pico farads,0.810capacitance
pico farads,.810 capacitance pFarad
pico farads,.810 capacitancepFarad
pico farads,9.1 capacitancepFarad
pico farads,0.910 capacitance pFarad
pico farads,0.910capacitance
pico farads,.910 capacitance pFarad
pico farads,.910 capacitancepFarad
pico farads,1 capacitance
pico farads,1capacitance
pico farads,1 to 6 capacitance
pico farads,2 capacitance
pico farads,2capacitance
pico farads,2 to 7 capacitance
pico farads,3 capacitance
pico farads,3capacitance
pico farads,3 to 8 capacitance
pico farads,4 capacitance
pico farads,4capacitance
pico farads,4 to 9 capacitance
pico farads,5 capacitance
pico farads,5capacitance
pico farads,5 to 10 capacitance
pico farads,6 capacitance
pico farads,6capacitance
pico farads,6 to 11 capacitance
pico farads,7 capacitance
pico farads,7capacitance
pico farads,7 to 12 capacitance
pico farads,8 capacitance
pico farads,8capacitance
pico farads,8 to 13 capacitance
pico farads,0 P f
pico farads,0P f
pico farads,0 to 20 P f
pico farads,20 P f
pico farads,20P f
pico farads,20 to 40 P f
pico farads,40 P f
pico farads,40P f
pico farads,40 to 60 P f
pico farads,60 P f
pico farads,60P f
pico farads,60 to 80 P f
pico farads,80 P f
pico farads,80P f
pico farads,80 to 100 P f
pico farads,100 P f
pico farads,100P f
pico farads,100 to 120 P f
pico farads,100 capacitance P f
pico farads,100 capacitanceP f
pico farads,100 150 to capacitance P f
pico farads,121 capacitance P f
pico farads,121 capacitanceP f
pico farads,121 171 to capacitance P f
pico farads,142 capacitance P f
pico farads,142 capacitanceP f
pico farads,142 192 to capacitance P f
pico farads,163 capacitance P f
pico farads,163 capacitanceP f
pico farads,163 213 to capacitance P f
pico farads,184 capacitance P f
pico farads,184 capacitanceP f
pico farads,184 234 to capacitance P f
pico farads,205 capacitance P f
pico farads,205 capacitanceP f
pico farads,205 255 to capacitance P f
pico farads,226 capacitance P f
pico farads,226 capacitanceP f
pico farads,226 276 to capacitance P f
pico farads,247 capacitance P f
pico farads,247 capacitanceP f
pico farads,247 297 to capacitance P f
pico farads,268 capacitance P f
pico farads,268 capacitanceP f
pico farads,268 318 to capacitance P f
pico farads,289 capacitance P f
pico farads,289 capacitanceP f
pico farads,289 339 to capacitance P f
pico farads,0.1 capacitance P f
pico farads,0.8 capacitance P f
pico farads,1.5 capacitance P f
pico farads,2.2 capacitance P f
pico farads,2.9 capacitance P f
pico farads,3.6 capacitance P f
pico farads,4.3 capacitance P f
pico farads,5.0 capacitance P f
pico farads,5.7 capacitance P f
pico farads,6.4 capacitance P f
pico farads,7.1 capacitance P f
pico farads,7.8 capacitance P f
pico farads,8.5 capacitance P f
pico farads,9.2 capacitance P f
pico farads,9.9 capacitance P f
pico farads,0.1 capacitanceP f
pico farads,0.010 capacitance P f
pico farads,0.010capacitance
pico farads,.010 capacitance P f
pico farads,.010 capacitanceP f
pico farads,1.1 capacitanceP f
pico farads,0.110 capacitance P f
pico farads,0.110capacitance
pico farads,.110 capacitance P f
pico farads,.110 capacitanceP f
pico farads,2.1 capacitanceP f
pico farads,0.210 capacitance P f
pico farads,0.210capacitance
pico farads,.210 capacitance P f
pico farads,.210 capacitanceP f
pico farads,3.1 capacitanceP f
pico farads,0.310 capacitance P f
pico farads,0.310capacitance
pico farads,.310 capacitance P f
pico farads,.310 capacitanceP f
pico farads,4.1 capacitanceP f
pico farads,0.410 capacitance P f
pico farads,0.410capacitance
pico farads,.410 capacitance P f
pico farads,.410 capacitanceP f
pico farads,5.1 capacitanceP f
pico farads,0.510 capacitance P f
pico farads,0.510capacitance
pico farads,.510 capacitance P f
pico farads,.510 capacitanceP f
pico farads,6.1 capacitanceP f
pico farads,0.610 capacitance P f
pico farads,0.610capacitance
pico farads,.610 capacitance P f
pico farads,.610 capacitanceP f
pico farads,7.1 capacitanceP f
pico farads,0.710 capacitance P f
pico farads,0.710capacitance
pico farads,.710 capacitance P f
pico farads,.710 capacitanceP f
pico farads,8.1 capacitanceP f
pico farads,0.810 capacitance P f
pico farads,0.810capacitance
pico farads,.810 capacitance P f
pico farads,.810 capacitanceP f
pico farads,9.1 capacitanceP f
