Category,Value
pico farads,1 to 6 picoFarads
pico farads,2 picoFarads
pico farads,2picoFarads
pico farads,2 to 7 picoFarads
pico farads,3 picoFarads
pico farads,3picoFarads
pico farads,3 to 8 picoFarads
pico farads,4 picoFarads
pico farads,4picoFarads
pico farads,4 to 9 picoFarads
pico farads,5 picoFarads
pico farads,5picoFarads
pico farads,5 to 10 picoFarads
pico farads,6 picoFarads
pico farads,6picoFarads
pico farads,6 to 11 picoFarads
pico farads,7 picoFarads
pico farads,7picoFarads
pico farads,7 to 12 picoFarads
pico farads,8 picoFarads
pico farads,8picoFarads
pico farads,8 to 13 picoFarads
pico farads,0 picoFarads
pico farads,0picoFarads
pico farads,0 to 20 picoFarads
pico farads,20 picoFarads
pico farads,20picoFarads
pico farads,20 to 40 picoFarads
pico farads,40 picoFarads
pico farads,40picoFarads
pico farads,40 to 60 picoFarads
pico farads,60 picoFarads
pico farads,60picoFarads
pico farads,60 to 80 picoFarads
pico farads,80 picoFarads
pico farads,80picoFarads
pico farads,80 to 100 picoFarads
pico farads,100 picoFarads
pico farads,100picoFarads
pico farads,100 to 120 picoFarads
pico farads,100 picoFarads
pico farads,100picoFarads
pico farads,100 to 150 picoFarads
pico farads,121 picoFarads
pico farads,121picoFarads
pico farads,121 to 171 picoFarads
pico farads,142 picoFarads
pico farads,142picoFarads
pico farads,142 to 192 picoFarads
pico farads,163 picoFarads
pico farads,163picoFarads
pico farads,163 to 213 picoFarads
pico farads,184 picoFarads
pico farads,184picoFarads
pico farads,184 to 234 picoFarads
pico farads,205 picoFarads
pico farads,205picoFarads
pico farads,205 to 255 picoFarads
pico farads,226 picoFarads
pico farads,226picoFarads
pico farads,226 to 276 picoFarads
pico farads,247 picoFarads
pico farads,247picoFarads
pico farads,247 to 297 picoFarads
pico farads,268 picoFarads
pico farads,268picoFarads
pico farads,268 to 318 picoFarads
pico farads,289 picoFarads
pico farads,289picoFarads
pico farads,289 to 339 picoFarads
pico farads,0.0 picoFarads
pico farads,0picoFarads
pico farads,0.005 picoFarads
pico farads,1picoFarads
pico farads,0.01 picoFarads
pico farads,2picoFarads
pico farads,0.015 picoFarads
pico farads,3picoFarads
pico farads,0.02 picoFarads
pico farads,4picoFarads
pico farads,0.025 picoFarads
pico farads,5picoFarads
pico farads,0.03 picoFarads
pico farads,6picoFarads
pico farads,0.035 picoFarads
pico farads,7picoFarads
pico farads,0.04 picoFarads
pico farads,8picoFarads
pico farads,0.045 picoFarads
pico farads,9picoFarads
pico farads,0.0 picoFarads
pico farads,0picoFarads
pico farads,0.0 to 10 picoFarads
pico farads,0.015 picoFarads
pico farads,1picoFarads
pico farads,0.015 to 11 picoFarads
pico farads,0.03 picoFarads
pico farads,2picoFarads
pico farads,0.03 to 12 picoFarads
pico farads,0.045 picoFarads
pico farads,3picoFarads
pico farads,0.045 to 13 picoFarads
pico farads,0.06 picoFarads
pico farads,4picoFarads
pico farads,0.06 to 14 picoFarads
pico farads,0.075 picoFarads
pico farads,5picoFarads
pico farads,0.075 to 15 picoFarads
pico farads,0.09 picoFarads
pico farads,6picoFarads
pico farads,0.09 to 16 picoFarads
pico farads,0.105 picoFarads
pico farads,7picoFarads
pico farads,0.105 to 17 picoFarads
pico farads,0.12 picoFarads
pico farads,8picoFarads
pico farads,0.12 to 18 picoFarads
pico farads,0.135 picoFarads
pico farads,9picoFarads
pico farads,0.135 to 19 picoFarads
pico farads,1 pico farad
pico farads,1pico farad
pico farads,1 to 6 pico farad
pico farads,2 pico farad
pico farads,2pico farad
pico farads,2 to 7 pico farad
pico farads,3 pico farad
pico farads,3pico farad
pico farads,3 to 8 pico farad
pico farads,4 pico farad
pico farads,4pico farad
pico farads,4 to 9 pico farad
pico farads,5 pico farad
pico farads,5pico farad
pico farads,5 to 10 pico farad
pico farads,6 pico farad
pico farads,6pico farad
pico farads,6 to 11 pico farad
pico farads,7 pico farad
pico farads,7pico farad
pico farads,7 to 12 pico farad
pico farads,8 pico farad
pico farads,8pico farad
pico farads,8 to 13 pico farad
pico farads,0 pico farad
pico farads,0pico farad
pico farads,0 to 20 pico farad
pico farads,20 pico farad
pico farads,20pico farad
pico farads,20 to 40 pico farad
pico farads,40 pico farad
pico farads,40pico farad
pico farads,40 to 60 pico farad
pico farads,60 pico farad
pico farads,60pico farad
pico farads,60 to 80 pico farad
pico farads,80 pico farad
pico farads,80pico farad
pico farads,80 to 100 pico farad
pico farads,100 pico farad
pico farads,100pico farad
pico farads,100 to 120 pico farad
pico farads,100 pico farad
pico farads,100pico farad
pico farads,100 to 150 pico farad
pico farads,121 pico farad
pico farads,121pico farad
pico farads,121 to 171 pico farad
pico farads,142 pico farad
pico farads,142pico farad
pico farads,142 to 192 pico farad
pico farads,163 pico farad
pico farads,163pico farad
pico farads,163 to 213 pico farad
pico farads,184 pico farad
pico farads,184pico farad
pico farads,184 to 234 pico farad
pico farads,205 pico farad
pico farads,205pico farad
pico farads,205 to 255 pico farad
pico farads,226 pico farad
pico farads,226pico farad
pico farads,226 to 276 pico farad
pico farads,247 pico farad
pico farads,247pico farad
pico farads,247 to 297 pico farad
pico farads,268 pico farad
pico farads,268pico farad
pico farads,268 to 318 pico farad
pico farads,289 pico farad
pico farads,289pico farad
pico farads,289 to 339 pico farad
pico farads,0.0 pico farad
pico farads,0pico farad
pico farads,0.005 pico farad
pico farads,1pico farad
pico farads,0.01 pico farad
pico farads,2pico farad
pico farads,0.015 pico farad
pico farads,3pico farad
pico farads,0.02 pico farad
pico farads,4pico farad
pico farads,0.025 pico farad
pico farads,5pico farad
pico farads,0.03 pico farad
pico farads,6pico farad
pico farads,0.035 pico farad
pico farads,7pico farad
pico farads,0.04 pico farad
pico farads,8pico farad
pico farads,0.045 pico farad
pico farads,9pico farad
pico farads,0.0 pico farad
pico farads,0pico farad
pico farads,0.0 to 10 pico farad
pico farads,0.015 pico farad
pico farads,1pico farad
pico farads,0.015 to 11 pico farad
pico farads,0.03 pico farad
pico farads,2pico farad
pico farads,0.03 to 12 pico farad
pico farads,0.045 pico farad
pico farads,3pico farad
pico farads,0.045 to 13 pico farad
pico farads,0.06 pico farad
pico farads,4pico farad
pico farads,0.06 to 14 pico farad
pico farads,0.075 pico farad
pico farads,5pico farad
pico farads,0.075 to 15 pico farad
pico farads,0.09 pico farad
pico farads,6pico farad
pico farads,0.09 to 16 pico farad
pico farads,0.105 pico farad
pico farads,7pico farad
pico farads,0.105 to 17 pico farad
pico farads,0.12 pico farad
pico farads,8pico farad
pico farads,0.12 to 18 pico farad
pico farads,0.135 pico farad
pico farads,9pico farad
pico farads,0.135 to 19 pico farad
pico farads,1 picofarad
pico farads,1picofarad
pico farads,1 to 6 picofarad
pico farads,2 picofarad
pico farads,2picofarad
pico farads,2 to 7 picofarad
pico farads,3 picofarad
pico farads,3picofarad
pico farads,3 to 8 picofarad
pico farads,4 picofarad
pico farads,4picofarad
pico farads,4 to 9 picofarad
pico farads,5 picofarad
pico farads,5picofarad
pico farads,5 to 10 picofarad
pico farads,6 picofarad
pico farads,6picofarad
pico farads,6 to 11 picofarad
pico farads,7 picofarad
pico farads,7picofarad
pico farads,7 to 12 picofarad
pico farads,8 picofarad
pico farads,8picofarad
pico farads,8 to 13 picofarad
pico farads,0 picofarad
pico farads,0picofarad
pico farads,0 to 20 picofarad
pico farads,20 picofarad
pico farads,20picofarad
pico farads,20 to 40 picofarad
pico farads,40 picofarad
pico farads,40picofarad
pico farads,40 to 60 picofarad
pico farads,60 picofarad
pico farads,60picofarad
pico farads,60 to 80 picofarad
pico farads,80 picofarad
pico farads,80picofarad
pico farads,80 to 100 picofarad
pico farads,100 picofarad
pico farads,100picofarad
pico farads,100 to 120 picofarad
pico farads,100 picofarad
pico farads,100picofarad
pico farads,100 to 150 picofarad
pico farads,121 picofarad
pico farads,121picofarad
pico farads,121 to 171 picofarad
pico farads,142 picofarad
pico farads,142picofarad
pico farads,142 to 192 picofarad
pico farads,163 picofarad
pico farads,163picofarad
pico farads,163 to 213 picofarad
pico farads,184 picofarad
pico farads,184picofarad
pico farads,184 to 234 picofarad
pico farads,205 picofarad
pico farads,205picofarad
pico farads,205 to 255 picofarad
pico farads,226 picofarad
pico farads,226picofarad
pico farads,226 to 276 picofarad
pico farads,247 picofarad
pico farads,247picofarad
pico farads,247 to 297 picofarad
pico farads,268 picofarad
pico farads,268picofarad
pico farads,268 to 318 picofarad
pico farads,289 picofarad
pico farads,289picofarad
pico farads,289 to 339 picofarad
pico farads,0.0 picofarad
pico farads,0picofarad
pico farads,0.005 picofarad
pico farads,1picofarad
pico farads,0.01 picofarad
pico farads,2picofarad
pico farads,0.015 picofarad
pico farads,3picofarad
pico farads,0.02 picofarad
pico farads,4picofarad
pico farads,0.025 picofarad
pico farads,5picofarad
pico farads,0.03 picofarad
pico farads,6picofarad
pico farads,0.035 picofarad
pico farads,7picofarad
pico farads,0.04 picofarad
pico farads,8picofarad
pico farads,0.045 picofarad
pico farads,9picofarad
pico farads,0.0 picofarad
pico farads,0picofarad
pico farads,0.0 to 10 picofarad
pico farads,0.015 picofarad
pico farads,1picofarad
pico farads,0.015 to 11 picofarad
pico farads,0.03 picofarad
pico farads,2picofarad
pico farads,0.03 to 12 picofarad
pico farads,0.045 picofarad
pico farads,3picofarad
pico farads,0.045 to 13 picofarad
pico farads,0.06 picofarad
pico farads,4picofarad
pico farads,0.06 to 14 picofarad
pico farads,0.075 picofarad
pico farads,5picofarad
pico farads,0.075 to 15 picofarad
pico farads,0.09 picofarad
pico farads,6picofarad
pico farads,0.09 to 16 picofarad
pico farads,0.105 picofarad
pico farads,7picofarad
pico farads,0.105 to 17 picofarad
pico farads,0.12 picofarad
pico farads,8picofarad
pico farads,0.12 to 18 picofarad
pico farads,0.135 picofarad
pico farads,9picofarad
pico farads,0.135 to 19 picofarad
pico farads,1 pico farads
pico farads,1pico farads
pico farads,1 to 6 pico farads
pico farads,2 pico farads
pico farads,2pico farads
pico farads,2 to 7 pico farads
pico farads,3 pico farads
pico farads,3pico farads
pico farads,3 to 8 pico farads
pico farads,4 pico farads
pico farads,4pico farads
pico farads,4 to 9 pico farads
pico farads,5 pico farads
pico farads,5pico farads
pico farads,5 to 10 pico farads
pico farads,6 pico farads
pico farads,6pico farads
pico farads,6 to 11 pico farads
pico farads,7 pico farads
pico farads,7pico farads
pico farads,7 to 12 pico farads
pico farads,8 pico farads
pico farads,8pico farads
pico farads,8 to 13 pico farads
pico farads,0 pico farads
pico farads,0pico farads
pico farads,0 to 20 pico farads
pico farads,20 pico farads
pico farads,20pico farads
pico farads,20 to 40 pico farads
pico farads,40 pico farads
pico farads,40pico farads
pico farads,40 to 60 pico farads
pico farads,60 pico farads
pico farads,60pico farads
pico farads,60 to 80 pico farads
pico farads,80 pico farads
pico farads,80pico farads
pico farads,80 to 100 pico farads
pico farads,100 pico farads
pico farads,100pico farads
pico farads,100 to 120 pico farads
pico farads,100 pico farads
pico farads,100pico farads
pico farads,100 to 150 pico farads
pico farads,121 pico farads
pico farads,121pico farads
pico farads,121 to 171 pico farads
pico farads,142 pico farads
pico farads,142pico farads
pico farads,142 to 192 pico farads
pico farads,163 pico farads
pico farads,163pico farads
pico farads,163 to 213 pico farads
pico farads,184 pico farads
pico farads,184pico farads
pico farads,184 to 234 pico farads
pico farads,205 pico farads
pico farads,205pico farads
pico farads,205 to 255 pico farads
pico farads,226 pico farads
pico farads,226pico farads
pico farads,226 to 276 pico farads
pico farads,247 pico farads
pico farads,247pico farads
pico farads,247 to 297 pico farads
pico farads,268 pico farads
pico farads,268pico farads
pico farads,268 to 318 pico farads
pico farads,289 pico farads
pico farads,289pico farads
pico farads,289 to 339 pico farads
pico farads,0.0 pico farads
pico farads,0pico farads
pico farads,0.005 pico farads
pico farads,1pico farads
pico farads,0.01 pico farads
pico farads,2pico farads
pico farads,0.015 pico farads
pico farads,3pico farads
pico farads,0.02 pico farads
pico farads,4pico farads
pico farads,0.025 pico farads
pico farads,5pico farads
pico farads,0.03 pico farads
pico farads,6pico farads
pico farads,0.035 pico farads
pico farads,7pico farads
pico farads,0.04 pico farads
pico farads,8pico farads
pico farads,0.045 pico farads
pico farads,9pico farads
pico farads,0.0 pico farads
pico farads,0pico farads
pico farads,0.0 to 10 pico farads
pico farads,0.015 pico farads
pico farads,1pico farads
pico farads,0.015 to 11 pico farads
pico farads,0.03 pico farads
pico farads,2pico farads
pico farads,0.03 to 12 pico farads
pico farads,0.045 pico farads
pico farads,3pico farads
pico farads,0.045 to 13 pico farads
pico farads,0.06 pico farads
pico farads,4pico farads
pico farads,0.06 to 14 pico farads
pico farads,0.075 pico farads
pico farads,5pico farads
pico farads,0.075 to 15 pico farads
pico farads,0.09 pico farads
pico farads,6pico farads
pico farads,0.09 to 16 pico farads
pico farads,0.105 pico farads
pico farads,7pico farads
pico farads,0.105 to 17 pico farads
pico farads,0.12 pico farads
pico farads,8pico farads
pico farads,0.12 to 18 pico farads
pico farads,0.135 pico farads
pico farads,9pico farads
pico farads,0.135 to 19 pico farads
pico farads,1 picofarads
pico farads,1picofarads
pico farads,1 to 6 picofarads
pico farads,2 picofarads
pico farads,2picofarads
pico farads,2 to 7 picofarads
pico farads,3 picofarads
pico farads,3picofarads
pico farads,3 to 8 picofarads
pico farads,4 picofarads
pico farads,4picofarads
pico farads,4 to 9 picofarads
pico farads,5 picofarads
pico farads,5picofarads
pico farads,5 to 10 picofarads
pico farads,6 picofarads
pico farads,6picofarads
pico farads,6 to 11 picofarads
pico farads,7 picofarads
pico farads,7picofarads
pico farads,7 to 12 picofarads
pico farads,8 picofarads
pico farads,8picofarads
pico farads,8 to 13 picofarads
pico farads,0 picofarads
pico farads,0picofarads
pico farads,0 to 20 picofarads
pico farads,20 picofarads
pico farads,20picofarads
pico farads,20 to 40 picofarads
pico farads,40 picofarads
pico farads,40picofarads
pico farads,40 to 60 picofarads
pico farads,60 picofarads
pico farads,60picofarads
pico farads,60 to 80 picofarads
pico farads,80 picofarads
pico farads,80picofarads
pico farads,80 to 100 picofarads
pico farads,100 picofarads
pico farads,100picofarads
pico farads,100 to 120 picofarads
pico farads,100 picofarads
pico farads,100picofarads
pico farads,100 to 150 picofarads
pico farads,121 picofarads
pico farads,121picofarads
pico farads,121 to 171 picofarads
pico farads,142 picofarads
pico farads,142picofarads
pico farads,142 to 192 picofarads
pico farads,163 picofarads
pico farads,163picofarads
pico farads,163 to 213 picofarads
pico farads,184 picofarads
pico farads,184picofarads
pico farads,184 to 234 picofarads
pico farads,205 picofarads
pico farads,205picofarads
pico farads,205 to 255 picofarads
pico farads,226 picofarads
pico farads,226picofarads
pico farads,226 to 276 picofarads
pico farads,247 picofarads
pico farads,247picofarads
pico farads,247 to 297 picofarads
pico farads,268 picofarads
pico farads,268picofarads
pico farads,268 to 318 picofarads
pico farads,289 picofarads
pico farads,289picofarads
pico farads,289 to 339 picofarads
pico farads,0.0 picofarads
pico farads,0picofarads
pico farads,0.005 picofarads
pico farads,1picofarads
pico farads,0.01 picofarads
pico farads,2picofarads
pico farads,0.015 picofarads
pico farads,3picofarads
pico farads,0.02 picofarads
pico farads,4picofarads
pico farads,0.025 picofarads
pico farads,5picofarads
pico farads,0.03 picofarads
pico farads,6picofarads
pico farads,0.035 picofarads
pico farads,7picofarads
pico farads,0.04 picofarads
pico farads,8picofarads
pico farads,0.045 picofarads
pico farads,9picofarads
pico farads,0.0 picofarads
pico farads,0picofarads
pico farads,0.0 to 10 picofarads
pico farads,0.015 picofarads
pico farads,1picofarads
pico farads,0.015 to 11 picofarads
pico farads,0.03 picofarads
pico farads,2picofarads
pico farads,0.03 to 12 picofarads
pico farads,0.045 picofarads
pico farads,3picofarads
pico farads,0.045 to 13 picofarads
pico farads,0.06 picofarads
pico farads,4picofarads
pico farads,0.06 to 14 picofarads
pico farads,0.075 picofarads
pico farads,5picofarads
pico farads,0.075 to 15 picofarads
pico farads,0.09 picofarads
pico farads,6picofarads
pico farads,0.09 to 16 picofarads
